id,ACTION
1,0.7898902496100079
2,0.9910935601883359
3,0.9992599425132122
4,0.996016796487572
5,0.9996266854610774
6,0.9952646080306194
7,0.9132397753033371
8,0.999772013022602
9,0.8992223523955488
10,0.986096821247717
11,0.9905637542921621
12,0.9922500469820207
13,0.9974074872140546
14,0.6199998686317366
15,0.9607010466438372
16,0.9814299382680071
17,0.5577566281528793
18,0.917725577393598
19,0.9990814665724783
20,0.9977575010474187
21,0.9949552285234806
22,0.9965083281779404
23,0.9985300869617654
24,0.9918825764995027
25,0.9994497188372591
26,0.9637836743835253
27,0.9984342911392413
28,0.9701601981904241
29,0.9933520052889395
30,0.9537488638598536
31,0.9979843275519177
32,0.9913682835728946
33,0.9703167344398718
34,0.99911260179588
35,0.9969006689791727
36,0.9992753139112723
37,0.9900261179533362
38,0.9991549822584195
39,0.9970282079662424
40,0.9412316178815353
41,0.8067560633668579
42,0.9990968302498099
43,0.9940076201715387
44,0.9934730307890604
45,0.9983332589743232
46,0.9952066984164716
47,0.9998678080955047
48,0.99712283374961
49,0.9995179566737723
50,0.9852444891770425
51,0.9055230028575486
52,0.9986201518480236
53,0.9557846249185914
54,0.9999893939393939
55,0.9977065902182612
56,0.985907040930944
57,0.9852532504891053
58,0.9993022443066664
59,0.998466376965213
60,0.9989268351623065
61,0.9988750883348386
62,0.9878052708186327
63,0.998269115466408
64,0.999089285072541
65,0.9991684301240853
66,0.9941249685703818
67,0.9940248802328192
68,0.9999005803623819
69,0.9823126112535523
70,0.6507726504974943
71,0.9903609703672318
72,0.9989736937772112
73,0.9997950890446353
74,0.998272677169233
75,0.9978037972391323
76,0.9985085434527275
77,0.9959419298872574
78,0.9258543400907874
79,0.6663471824556114
80,0.9950286530991556
81,0.9992944729179793
82,0.9970774903081203
83,0.9961481661868005
84,0.9983187798557778
85,0.991025601597828
86,0.9850936703421266
87,0.9974168907730045
88,0.9966292693398155
89,0.9987622943452967
90,0.8928793709617578
91,0.9933595898108789
92,0.8427445072411
93,0.9980584957132463
94,0.9758328718579766
95,0.9972141229228595
96,0.9970080651392949
97,0.6235771984004627
98,0.9962773208200055
99,0.9959310293790682
100,0.9991566241361757
101,0.9852218332280768
102,0.8950521994871078
103,0.9962718159758809
104,0.9957964221386235
105,0.8033629376379959
106,0.9982555919669835
107,0.9996879195616601
108,0.9927885736126584
109,0.9989452944633823
110,0.9973767893237693
111,0.896258947514412
112,0.9977419419960295
113,0.9803890142669982
114,0.9986891125987054
115,0.9935841821928575
116,0.9821619524197923
117,0.980165495369754
118,0.9982159440566615
119,0.998955636525775
120,0.9956765921968944
121,0.9456169940102515
