id,ACTION
1,0.0020856048302751425
2,0.9981254846849957
3,0.9999999619961558
4,0.8096514905783007
5,0.9999997121211368
6,0.9999999806379855
7,0.9992008074022464
8,0.9999970286244871
9,0.04328415967784166
10,0.9461478034744131
11,0.9999897051214801
12,0.632380468970761
13,0.48272771708841106
14,0.07290790658546309
15,0.9566738696912724
16,0.9863276003359367
17,0.5460756427041196
18,0.18371358036180496
19,0.9970382826031902
20,0.9567051872283122
21,0.999999944931511
22,0.9982831378028725
23,0.36438190911803287
24,0.6309733656735568
25,0.3343445324467166
26,0.6955905969286167
27,0.990367541963989
28,0.004502782432977619
29,0.9953320940184742
30,0.37385987599940407
31,0.8803703179689158
32,0.9250213986954676
33,0.9146719645466435
34,0.9977375620512453
35,0.8167171933730525
36,0.9995409595984001
37,0.9356026292230465
38,0.9953833288147144
39,0.21781930838321278
40,0.07003224831206611
41,0.2750179395193905
42,0.9999872050192352
43,0.8722090249896105
44,0.916047369436035
45,0.7845444939970255
46,0.7309397178826806
47,0.999999996176903
48,0.3224236489226515
49,0.9998688676332523
50,0.9997913146394968
51,0.9938077619398321
52,0.9443991499282989
53,0.943029428344294
54,0.9974320506372654
55,0.422803552839416
56,0.005162856636233694
57,0.8640360093319244
58,0.9999993481446797
59,0.9402199578856659
60,0.8675578361499178
61,0.9999999749015513
62,0.902123129789129
63,0.8423765101040526
64,0.9979339622410192
65,0.9994964244575679
66,0.9908475503825006
67,0.7902162412008727
68,0.9866262281686656
69,0.4700056590150748
70,0.01854054996287239
71,0.956910576807672
72,0.9997309728138327
73,0.9536482914307447
74,0.9720015197521142
75,0.8497011429586325
76,0.9999679788651944
77,0.997604559408886
78,0.797758315865895
79,0.49132929277460635
80,0.9999997102901459
81,0.9992654761792882
82,0.854610544588468
83,0.9590529484784629
84,0.9999788091850836
85,0.9903116968002558
86,0.010694645214031373
87,0.12491420616033233
88,0.999999504803183
89,0.9856412112781929
90,0.7539776530517458
91,0.8540722546869931
92,0.09017343845867187
93,0.9999999985349772
94,0.17001868411727097
95,0.9999990093993226
96,0.8917019324646736
97,0.026834924493353805
98,0.9701665599828141
99,0.9999608821448093
100,0.9772002253664811
101,0.8968030664249783
